id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video
1070633181177630720,1070633181177630720,1544093816000,2018-12-06,07:56:56,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,🇧🇷👍🏻👉🏻👉🏻. Grato pela consideração! pic.twitter.com/TuARNzjUyG,,[],['https://pbs.twimg.com/media/DtunMIDX4AALLY7.jpg'],2177,4320,47329,,[],https://twitter.com/jairbolsonaro/status/1070633181177630720,,,0
1070401393515737088,1070401393515737088,1544038553000,2018-12-05,16:35:53,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Parabéns aos Policiais Militares de Valença-RJ que salvaram a senhora de 83 anos feita refém por um bandido covarde, ficando mais de 10 minutos com uma arma apontada para sua cabeça. Belo trabalho! A vida do cidadão de bem sempre deve ser prioridade!",,[],[],3056,18284,109959,,[],https://twitter.com/jairbolsonaro/status/1070401393515737088,,,0
1069880269480607745,1069880269480607745,1543914308000,2018-12-04,06:05:08,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Em direção à Brasília para mais uma rodada de compromissos para decidirmos estratégias e nomes que comporão o governo, iniciando antes do mandato presidencial o alinhamento de proposições com dados técnicos a serem absorvidos e divulgados à população! 👍🏻",,[],[],4180,5536,54573,,[],https://twitter.com/jairbolsonaro/status/1069880269480607745,,,0
1069762428571926528,1069758986872860672,1543886212000,2018-12-03,22:16:52,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Só uma pequena zuera! Kkkkkk... forte abraço e que comecem as especulações midiáticas absurdas!,,[],[],1484,3076,34879,,[],https://twitter.com/jairbolsonaro/status/1069762428571926528,,,0
1069758986872860672,1069758986872860672,1543885392000,2018-12-03,22:03:12,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Boa noite a todos! #ASCOMJMB ... KkkKkkkKkk,,[],[],3144,3757,38728,,['#ascomjmb'],https://twitter.com/jairbolsonaro/status/1069758986872860672,,,0
1069546876427534337,1069546876427534337,1543834821000,2018-12-03,08:00:21,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Jair Bolsonaro vai a encontro para conversar com católicos: https://youtu.be/vDbyotnyh50 ,,['https://youtu.be/vDbyotnyh50'],[],515,1907,16703,,[],https://twitter.com/jairbolsonaro/status/1069546876427534337,,,0
1069397859034955778,1069397414929403904,1543799292000,2018-12-02,22:08:12,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Opa! É verdade! Kkkkkk....,['pedro_medeirosx'],[],[],50,73,1851,,[],https://twitter.com/jairbolsonaro/status/1069397859034955778,,,0
1069397414929403904,1069397414929403904,1543799186000,2018-12-02,22:06:26,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Estou vendo muitos derrotados politicamente pregando ódio sem necessidade, relaxem, cultivem o que dizem pregar que a alma fica em paz! Um conselho de quem quer ver todos bem! Boa noite a todos! 👍🏻🇧🇷",,[],[],2966,11315,80279,,[],https://twitter.com/jairbolsonaro/status/1069397414929403904,,,0
1069397207684694016,1069396980923809792,1543799137000,2018-12-02,22:05:37,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Kkkkkkkk... é verdade!,['brferreira16'],[],[],15,8,156,,[],https://twitter.com/jairbolsonaro/status/1069397207684694016,,,0
1069368032059973632,1069368032059973632,1543792181000,2018-12-02,20:09:41,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,👍🏻👉🏻👉🏻 pic.twitter.com/2n96AEOe2o,,[],[],2914,9651,72368,,[],https://twitter.com/jairbolsonaro/status/1069368032059973632,,,1
1069308689994129408,1069308689994129408,1543778033000,2018-12-02,16:13:53,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Parabéns ao @Palmeiras pelo título brasileiro. O futebol é muito mais que torcer para um time, é um estado de espírito totalmente identificado com o brasileiro. É sempre bacana fazer parte desta festa! Um abraço a todos e obrigado pelo carinho! pic.twitter.com/zxkZpE49Zk",['palmeiras'],[],[],1676,5757,49581,,[],https://twitter.com/jairbolsonaro/status/1069308689994129408,,,1
1069191442898264064,1069191442898264064,1543750079000,2018-12-02,08:27:59,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Grato pela menção e reflexão, @alexandregarcia ! Um forte abraço! https://twitter.com/alexandregarcia/status/1068563058572894208 …",['alexandregarcia'],['https://twitter.com/alexandregarcia/status/1068563058572894208'],[],1587,7765,45868,,[],https://twitter.com/jairbolsonaro/status/1069191442898264064,,https://twitter.com/alexandregarcia/status/1068563058572894208,0
1068874487272222720,1068874487272222720,1543674511000,2018-12-01,11:28:31,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Ontem, em Guaratinguetá-SP, na formatura dos Sargentos da Aeronáutica, na Escola de Especialistas (EEAR). Hoje, em Resende-RJ, parabenizo os mais de 420 Aspirantes-a-Oficial formandos na Academia Militar das Agulhas Negras (AMAN). Brasil Acima de Tudo! Deus Acima de Todos! 🇧🇷",,[],[],1450,4886,47814,,[],https://twitter.com/jairbolsonaro/status/1068874487272222720,,,0
1068852708721991680,1068852708721991680,1543669318000,2018-12-01,10:01:58,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Acabaram as eleições e as visitas íntimas na prisão diminuíram! https://twitter.com/RenovaMidia/status/1068644607859265536 …,,['https://twitter.com/RenovaMidia/status/1068644607859265536'],[],2387,4257,31210,,[],https://twitter.com/jairbolsonaro/status/1068852708721991680,,https://twitter.com/RenovaMidia/status/1068644607859265536,0
1068443595374583808,1068443595374583808,1543571778000,2018-11-30,06:56:18,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Bom dia! Comunico a indicação do Diretor Geral de Desenvolvimento Nuclear e Tecnológico da Marinha, Almirante de Esquadra Bento Costa Lima Leite de Albuquerque Junior, para o cargo de Ministro de Minas e Energia. pic.twitter.com/Dk0fAZg8Sq",,[],['https://pbs.twimg.com/media/DtPfyEgX4AI43mQ.jpg'],3021,7163,51822,,[],https://twitter.com/jairbolsonaro/status/1068443595374583808,,,0
1068304854509068289,1068304854509068289,1543538700000,2018-11-29,21:45:00,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Jornal da Record sobre as reuniões de Eduardo Bolsonaro (@BolsonaroSP ) nos EUA. pic.twitter.com/h3SQrcdWKa,['bolsonarosp'],[],[],974,5288,30775,,[],https://twitter.com/jairbolsonaro/status/1068304854509068289,,,1
1068286614483468289,1068286614483468289,1543534351000,2018-11-29,20:32:31,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Sujeitar automaticamente nosso território, leis e soberania a colocações de outras nações está fora de cogitação. É legítimo que países no mundo defendam seus interesses e estaremos dispostos a dialogar sempre, mas defenderemos os interesses do Brasil e dos brasileiros.",,[],[],4501,10786,75783,,[],https://twitter.com/jairbolsonaro/status/1068286614483468289,,,0
1068163002883629057,1068163002883629057,1543504880000,2018-11-29,12:21:20,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Os que hoje se colocam contra ou relativizam a Lava Jato, estão também contra o Brasil e os brasileiros. Todo apoio à operação que está tirando o país das mãos dos que estavam destruindo-o!",,[],[],3758,12582,75299,,[],https://twitter.com/jairbolsonaro/status/1068163002883629057,,,0
1068090729698865153,1068090729698865153,1543487648000,2018-11-29,07:34:08,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Uma muito producente e grata reunião com o Conselheiro de Segurança Nacional dos EUA, John Bolton. Estive acompanhado de nosso futuro Ministro da Defesa (General Fernando), Relações Exteriores (Ernesto Araújo) e com o Chefe do Gabinete de Segurança Institucional (General Heleno). pic.twitter.com/0AWhsJKXTf",,[],['https://pbs.twimg.com/media/DtKe13KXoAAwiBw.jpg'],2171,6455,46756,,[],https://twitter.com/jairbolsonaro/status/1068090729698865153,,,0
1067837250220646400,1067837250220646400,1543427214000,2018-11-28,14:46:54,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Informo a todos a indicação do Sr. Gustavo Henrique Rigodanzo Canuto, servidor efetivo do Ministério do Planejamento com ampla experiência, para o Ministério do Desenvolvimento Regional. Boa tarde!",,[],[],1621,5994,46688,,[],https://twitter.com/jairbolsonaro/status/1067837250220646400,,,0
1067787260244848640,1067787260244848640,1543415296000,2018-11-28,11:28:16,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Fui escolhido presidente do Brasil para atender aos anseios do povo brasileiro. Pegar pesado na questão da violência e criminalidade foi um dos nossos principais compromissos de campanha. Garanto a vocês, se houver indulto para criminosos neste ano, certamente será o último. 👍🏻",,[],[],7953,20336,119599,,[],https://twitter.com/jairbolsonaro/status/1067787260244848640,,,0
1067768471965130752,1067768471965130752,1543410816000,2018-11-28,10:13:36,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Recebi a ilustre visita do Embaixador de Israel, Yossi Shelley, na companhia do futuro Chanceler, Ernesto Araújo, e do futuro Ministro de Estado Chefe do Gab. de Segurança Institucional, General Heleno. O Brasil tem tudo pra ser uma nação respeitada e admirada no mundo todo. 🇧🇷",,[],[],2242,7227,56435,,[],https://twitter.com/jairbolsonaro/status/1067768471965130752,,,0
1067495516227932164,1067495516227932164,1543345738000,2018-11-27,16:08:58,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Boa tarde! Comunico em primeira mão a indicação do Sr. Tarcísio Gomes de Freitas, formado pelo Instituto Militar de Engenharia, Consultor Legislativo da Câmara Federal e ex-diretor do DNIT, ao Ministério da Infraestrutura.",,[],[],2841,8115,61114,,[],https://twitter.com/jairbolsonaro/status/1067495516227932164,,,0
